order_id,products
1652083,32655 14371 21936 14901 4790 27966 45007 42342 5479 3952 43122 32505
1652193,14862 31278 36431 34386 4210 25740 36691 13176 27027 10673
1652207,10341 1823 32099 3957 13176 14715 38313
1652312,45279
1652316,5785 43295 39877 47209 37496 13176 8056
1652410,None
1652435,41131
1652505,30776 21903
1652514,43014 49683 16415 37709 31717
1652517,30233 8277 39527 24852 5450 7559
1652568,45511
1652622,None
1652648,37250 5769 38978 33000 30827 7147
1652684,617
1652720,27966 47209
1652741,14852 14874 27683 22113 9839 31343 21137 17061 1215 37067 38127 33540 27966 33626 33125 44479 24024 13292 26620
1652788,18434
1652815,None
1652821,None
1652881,27163 34234 46666 7644 23909 6631
1652903,7963 12211 12341 19677 39928
1653009,196
1653039,23288
1653073,18610
1653101,24583 7175 38944 12846 18479 18027 20588 9881 39619 35535 5876 48925 6948 38750 22883 31075 42399 26032 25533 31188
1653163,30489 11193
1653190,37971
1653249,21903 37410 32578 23630
1653282,None
1653289,2141 14199
1653293,13259
1653305,38544 35417 4210
1653431,47931
1653433,None
1653447,None
1653585,22028 12341
1653620,24964 18070 45603 432 18926
1653673,16283
1653722,3631 49215 5194 49236 44632 18523 25197 36481 6287 39097 27845 27344 24852 25949 44910 46979 44948 432
1653739,35336 10761 22035 15995 21137 39099 41665 30489 38689 311 343 40310 49533
1653794,46842 3917
1653897,None
1653967,5717 43122 5785 45767 19731 24852 37665 12069 3896 8518 39275 35242
1653971,3318
1654138,47766 16797 27845 24535 18288
1654153,30233 33827 39046 19086 35102 47392 5077 13806
1654175,12791
1654195,None
1654200,None
1654202,24852 5782 35163 38504
1654207,26209
1654245,15364 46341 264 33682 1559 18104 19003 38992 19156 5077 35546 22367 32611 46820 22124
1654254,None
1654255,21137 29752 39877 31717 35431 5876 13176
1654308,49683 7054 29594
1654319,19660 48848 28420 42307 21927 16837
1654389,38928 24135 17122 13176
1654410,15202 6258
1654424,47626 45066 17461 47209 11520 24852 28985 27521 17871
1654443,4138 31822 21131 35004 13536 45290 40198 42800 39250 21333 44375 46435 35181 10637 33168 14233 4565 7644 31215 33782 12792
1654547,None
1654609,24852 13176
1654614,46087 47626 33845 9839 19057 21137 47766 24852 38190 28985 13629 27966 4451 21903 18926 10749
1654739,39448 39475 8277 47766 20632 13996 27845 16083 8424 30489 25890 27966 16797 5575 41950
1654748,49235 4697 19821
1654831,40332 24852 20119 33791 40261 35199
1654913,2562 25949
1654931,None
1655153,35989 712 21903 35221
1655161,None
1655188,21616 47766 24852
1655190,None
1655193,40120 20940
1655221,24852
1655290,45066 49683 30260 34358 46676 26209 14947 20114 43772 11520 24852 4920 17794 19348 32740
1655364,None
1655368,30233 49610 13176
1655386,33198 47977
1655387,None
1655477,34358
1655482,23296 18949 33548 24852 30873 13988 41765 28204 5422 16953 10939 8016 38996 26709 46941 31981 44156 44799
1655509,28199 27471 21872 42265 46906 7485
1655531,18721 33894 1648
1655556,34050
1655657,8838 12817 43928 17311 6187 23341 10673 34027
1655663,21137 30391 13176
1655757,None
1655760,47156 12341 9387 42265
1655815,34040 21903 22935 34466 35921
1655916,48205 4210 1952
1655935,36865
1656070,24964 21903 26032 11447 31188
1656093,23296 16526 39055 30233 27683 432 46770 4149 30391 3397 8518 47209 46069 36606
1656153,24852 41271 26604 18670 8174 19057
1656220,35343 2452 30489 34 24024 24413 46820
1656237,None
1656249,40199 31634 24852 8986 41774 27325 10941 19677 18157
1656491,47626
1656514,27156 36397 25659 40002 35921 26209 21616 47232 47766 20127 48325 46802 18656 32539 22825 17224 13176 19322 22935 17872 39928
1656551,11707 30450
1656569,None
1656650,39112 9337
1656688,13176
1656742,45445 14858 9623 2086 47144 13176
1656821,None
1656916,27845 33043 25879 33135 13176
1656937,25138 29752 8277 25199 21616 27845 21709 43768 3849 36127 27966 1374 13176 22935 31640
1656941,12427 38928 31651
1656962,26209 17638 5876
1657021,None
1657144,46210 29447 26384 30489 14233 14633 34126 48628
1657223,None
1657294,40332 48527 37776 33716 24891
1657319,38944 20906 14678 21227
1657332,25134 45116 1117 9387 6383 24852 2374 19348 22963 15305 8138 8153
1657343,46616 45603 14467 45282 27900 30489 21347 18288 13176 5564 25533 16848
1657469,19660
1657493,21903
1657576,13198 38647
1657606,None
1657736,None
1657743,None
1657866,2966 49192 45774 13176
1657892,49191 26209 47766 31433 11520 24838 27966 14679 46938 49520 13176 4472
1658079,35842 27156 35121 13176
1658083,19985
1658138,None
1658227,21137 24852 30391
1658443,1940 32942 29373 18805
1658478,16136 31618
1658556,2657 21137 27845 24852 35682 13176
1658650,47626 19057 28289 47766 40706 24852 21903 45007 19934 5612 39928
1658702,4210
1658737,21903
1658780,None
1658829,30827 17902
1658847,17341
1658864,25138 9808 47766 30391 25879 6962 27966 41950
1658904,24852 15290 8518 7156 2295
1658964,34969
1659074,25653 27845
1659076,27086
1659164,13176
1659180,45954 43568 47672 3539
1659238,17526 13646 46969 31737
1659255,45603 6287 49075 36149
1659262,20738 21380 30353 43295 12576 45747 7753
1659266,None
1659298,37646 21903 21137 47209 5876
1659320,24852 7200 36691
1659370,None
1659434,27845 7485 13176
1659498,2757
1659570,None
1659579,21513 9825 21137 9913 43713 21903
1659673,47766 17461 28985 46654 39877 9421 44632 16349 19322
1659794,33787 24852 40571
1659832,27790 13176
1659855,None
1659918,None
1660008,16971 43565 44085
1660021,None
1660033,10755 10333 46870 35108 35672 34146
1660035,None
1660109,47672 41540 47209 28289 24852 42828 11140 22935
1660115,9618 31663 8638
1660120,None
1660152,9741 27695 28465 10163 28226 28373 7131 20574 24799 2014 43643
1660218,24184 47766 27845 8424 23288 37119 24852 28476 43352 17795 43961
1660221,21903 22935 48679 30024 47209
1660241,47766 30233 39877 26209 28008 5876
1660270,47766 16797 5479
1660272,40199
1660291,None
1660327,4210 5479
1660376,41030
1660377,14218 21903 37067 20082
1660419,43154 196 46149 39657
1660435,21903 1700
1660457,35914
1660516,30391 27845 36082 3957 13176 33198 39928
1660574,21903 3248 9290 5479 20583 28535
1660641,26911 36675 44632 22142
1660654,45007 21903
1660933,28851
1660948,137 25613 23085 19389 43631
1661026,49683 44632 13176
1661048,5769
1661084,None
1661200,16903 40459 47931 11344 44799
1661245,7693 11034 2717 39581 1831 38703 18352 16696 10957 9551 42972 31964 49520 630
1661285,46149 21386
1661316,34050 48645 24852 287 10658 14897 32950 39993 3192 8512 33232 38511 49520 31096
1661387,9839
1661417,None
1661426,None
1661478,5640 47136 23637 36549 43292 17202 27454 22849 24024
1661541,3957
1661593,20518 43739
1661622,47209 36011 23916 13176 21903
1661627,23044 24235 4799 27845 37119 32570 36216
1661707,43050 47156 24852 31562
1661747,13176 35221 1463
1661876,42633 2732 24852
1661957,37646 34126 7676
1662002,22035 38996 24184 47766 36695 21903
1662010,10384 46802 14678
1662050,45066 47766 25890
1662103,38920 37417 19511 46654 44632 17541 49325 39619 7412 29432 47875 38164 30489 14633 5450 12144 16249 28601
1662110,37011 12341 2748 33647 117
1662156,None
1662201,16896 32655 45013 47209 5876
1662359,24852 13870
1662412,None
1662426,3243 24759 30406 48903 432
1662532,None
1662543,21013 40986 36956 45249 9507 5428 44883 15200 18839 43961
1662572,10779 45613 35065
1662601,11712
1662706,42450 34270
1662720,27845 14606 21903
1662769,21903 47766 46906 8424
1662829,13575 12341 32455 42447 10227 13176
1662878,48395 2801 32632 4988
1663075,8736 27307 2275
1663126,34574 31382 8475 34
1663157,13834 8352 28881 1940 48022
1663169,4942 27344
1663178,40706 31915 18523 13176
1663290,21903 11452
1663332,42372 23288
1663476,None
1663492,49683 17429 47209 35951 21709 15070 24830 37158 27966 25466 16797 21497
1663577,24852 48205
1663610,27442
1663624,11759
1663717,16797 31678 459 7379 26714 34789 4724 7676
1663746,47626 21137 24852 12820 47766 42265 17949 16185 39877 27845 43352 2014 26209 39160 5114
1663763,None
1663784,39561 6287 21903 40723 8736 45603 48559 9421 5328 23926 34428
1663846,12341 33081 5068 32079 9839 13176
1663859,13890 30845 7326 38063 23803 14118 21333 23909 13230 38862 21497
1663868,40706 24964
1663930,3721
1663933,26604
1663955,3389 47357
1664017,None
1664027,27966
1664189,3861 47766 31525 37065 48205
1664205,30233 48215 47766 23909 16797 29103
1664250,14852
1664333,24964
1664392,4639
1664447,27325 196
1664452,33037 27156 22935
1664520,47119 4674 9387 37713 28498 21376 14726 46479 48022 45478 36797 12280
1664535,48679 9808 43616 26209 47209 43643 15995 21137 35483 11440 47830 39160 42244 21291 16744 13176 9598 24964 42383 14778 27104
1664783,48679 34358 26209 34969 23734 35004 13517 15592 12016 39180 43789 39699 24852 28985 5438 34134 4605
1664834,46667 26209 30391 19660 24964 21903 22935 17864 45007 39928
1664843,46735 25049
1664882,24852 33198 13646 25718
1664885,24852 12069 24521 36709 5479 33401
1664922,None
1664941,21137
1665121,47626 46642 26209 47209 45221 24852 8479 27966 32655 36766 9124 49075 24024
1665142,21903
1665176,40706 21137 27966 29544 27639
1665224,22035 21137 8424 40706 13166 13176 21903 32655
1665277,22915 5640 41363 7452 2228 13176
1665281,10755 100 13517 18701 14104 23909
1665336,47766 28849 35090 24852
1665356,12341 38768
1665375,None
1665377,None
1665412,45106 25146 18523 47209 22220 24838 13176 1463
1665475,24852 39475
1665531,22556
1665573,40691
1665598,47138
1665646,39527
1665664,24852 22935 28985
1665694,21903
1665720,24852 8277
1665763,5640 45066 39335 42964 2913 3562
1665848,35939 8518 8424 33768 47626 19660 35951 23288 5818
1665875,28745 43662 21137 4472
1665906,None
1665937,47626 26209 21616
1665991,6052 44331 24852 5077 48090 43227
1666051,None
1666053,27292
1666107,17920 21903 21137 30391 25272 43352
1666108,None
1666381,39947 47144 46676 38028 45747 1203 41682 16083 40706 37646 12576 10017 46906 39275 13176 32665 13249
1666435,13176
1666457,5383 13198 27156 23734 24263 22089 9444 4605
1666537,47144 23854 39877 27086 32109 13176
1666542,13249 39877 16083
1666603,38400 41220 22021 26410 44096 32455 2639 45007 12384 48364 15343 24561
1666648,35221
1666664,33065 43892 6524
1666675,8859
1666680,2298 24852 27531 34134 21872 30192 49044
1666727,None
1666730,None
1666770,None
1666791,None
1666867,18023 8079
1666979,None
1666982,8571 32478
1667094,47209 21137 40706 5514 32155
1667095,None
1667123,24852
1667125,30233 28204 34044 8518 13176
1667191,22395
1667246,8277 32864 19057 24184 43129 21137 30391 36036 19660 34525 5856 40706 10017 29996 24390 35168 1890 13176 38777 46969 24964 22935 44479 45504 45007 27104 8174
1667324,33549 24852 23909
1667394,24852 41787 10070 47209
1667523,None
1667563,24852
1667640,7116
1667665,837 12013 39890
1667723,13176
1667729,None
1667749,9009 21938 33623
1667809,None
1667821,33673 45948
1667862,11422 5456
1667870,8424
1668129,3843 44479 16589 38734
1668159,None
1668204,20995 37417 5212 19057 47792 2750 37646 42265 18205 311 13176 22963 18883 39877 29127 24010 28123
1668214,15872 37940 44156 1202 44292 27966 9076 49543 42387 1940 432 39877 5077 43504
1668309,21009 17949 38944 34 6692 4163 12888 1158 15017 15070 2322 36149 45968 24489 432 16848 5077 32254
1668391,25602 35601 2966 9387 19389 34502 40817 4347
1668407,27966 329 47209 3957
1668408,8195 34024 45840 29516 23909 4565
1668448,1729
1668487,47626
1668503,14874 17948 19677 19204 37646 18234 27966 5479 13176 44422 38290 20392
1668530,44632
1668584,30233 22115 14467 16528 23233 5876 29447 22825 16185 37792 33731 27086
1668606,None
1668618,11576 49241 32347
1668693,13575 5258 43534 16539 16797 12341 15680 45920 26348
1668765,24852
1668894,45066 49683 24852 2748 25948 44142
1668898,37646 24852 17704 45231 35921 12771
1668975,30994 35221 47766 42139 9755 17949 30489 28204 16185 33214 11619 31717 26604 21616 39928 45437
1669097,3519
1669106,37965
1669117,31766 24852
1669128,16262 6489
1669154,49325 24852 4942 8021 21344 17789 28553 4605
1669286,1729
1669309,46979 21914 23579 2091 28204 41774 48559 48726 7521 14947 3957 5496
1669400,41220 24852 18362
1669405,36994 45066 40501 3896 22713 13176
1669423,5422
1669424,21137 27845 16083 27966 39275
1669528,26165 26209 18027 22163 14084 13176 34197
1669661,16283 16797 37919 20940 5068 17122 8048 13176
1669668,21387 2962 38557 39886 33000 23543 13176
1669710,27845 37646 21891
1669733,45104 45531 17316 49517
1669758,None
1669801,41220 34243 44632
1669812,47766
1669873,24852 44632
1669887,5785 46139
1669907,47877
1670048,43154
1670108,46931 31651
1670173,21386 42803
1670196,45763 27845 4942 17872 13113
1670202,13176
1670257,None
1670298,24852
1670316,29103 19766
1670374,None
1670396,43662 47766 24857 27548 47144 1347 5479
1670399,14947 47209 35951 49520 45007
1670410,21616 40604 30489 34126 13176
1670436,21903 24852
1670466,None
1670484,2050 45066 24852 14633 33846 49235 27360 20842 40063
1670496,4210 24852 5876
1670526,15399 49235 8277 47209 21137 27845 33000 24852 22825 4461 8174
1670535,36107 1194 10673 196 36431
1670556,16797 13176
1670625,18104
1670676,None
1670699,25466
1670732,16262 24852 47766 12872 23909
1670837,49247 36107 15629 24852 43889 49099 31215
1670867,5134 22035 8277 44632 47209 35951 21137 13535 25931 13176 21914 38838 18370
1670869,None
1670956,None
1671107,37066 24852 41290 29640 5077
1671138,21903 19348 28824 49520
1671152,None
1671156,4952
1671171,2717 9411 31964 8475 1831 20842 13176
1671206,11140 21903 47766 47258 38944 24184 27900
1671210,27845
1671226,23504
1671241,41148 32740
1671248,None
1671266,None
1671310,45
1671334,None
1671353,17668 1158 8736 28985 34243 44142
1671355,37646 21903 24852 39928 46676 47209 25837
1671399,30233
1671459,47626 21903 27086 16083 15973 21616 23165
1671497,22035 21137 41665 5876 22825 17706 32566 39928
1671618,47759 11520 24852 18200 38689 22825 41787 43352 42356 29594 16797 46049
1671622,34358 26209 8424
1671638,None
1671836,None
1671854,17429 5428 26209 5876 13176
1671871,39469 9839 39560 21137 47766 39589 16083 9444 31471 40706 26940 9550 11610 7035 21376 47492 24964 21903 3479 39877 10749
1671904,None
1671943,24838 21903 30385 27966 5959 26604
1671985,47626 37417 25931 13176 7676
1672105,None
1672127,24852 35352 35233 25890 35628 22959 11440 44473 28985 13629 33214 45763 31334
1672135,13176
1672161,44201 27845 38890
1672171,47616 18465 47209 21137 34466 17600 27845 9515 13176 5077 5612 24561
1672196,19660 38300
1672225,13841 49217 28842 5818 41680 45290 44799 24852 5450 5460 27020 22419 9623 12218 23540
1672238,None
1672248,None
1672265,3957 13176 34224
1672332,25659 44632
1672348,47626 1039 48726 44632 21137 30391 17191 22829 27966 13176 22950 47029
1672369,10831 26209 47209 14992 34969 30391 5876 17706 28985 8518 35168 13176 24964 22935 21938 29672 8174 35321 10749
1672392,21567 45679 4210 21137 24852 22963 9689 31717
1672405,None
1672426,21009 24082 13380 8277 21137 47788 40706 27966 13176 27521 49026 44422 38827 27086 3583
1672486,24852 47209
1672531,9434
1672641,None
1672674,10509 18615
1672813,41220 25194
1672846,13838 24082 17948 48679 45633 42579 21616 4210 23178 37022 41665 33000 35050 11520 37646 12060 17191 27966 13176 1516 26620
1672907,None
1672997,30214 21137
1673149,19348
1673169,14467 19691 14444 43352
1673196,21903 24082 27744 47209 21616 19057
1673217,9225 44142 24701 39581 29487 32566 3999 5077
1673270,None
1673301,11520 31618 45204 2326 22935 8239 24759 29370 19261 43352 18531 26604 20082 13176 14462
1673371,5785 21903
1673404,26767 8475 43740 19057
1673426,26209 47209 33000 2298 24964
1673457,None
1673539,None
1673587,47626 35951 31981 5456 9076
1673647,38944 49259 14470 1194 19161 30949 17131 44359 40352 39877 17871 27104
1673713,None
1673812,24852 44359 34126 21616
1673908,40706 34358 15937 34126 45007
1673928,16797 34358
1673931,39657 6184 37710
1673942,43394 33572
1673950,None
1673964,19478 2078 28204 39475 28745 49235 8277 5240 32402 11520 44292 28476 5450 48988 4957 3952 38256 13176 21903 6046 27086 10749
1673968,41669
1673972,32565
1674001,47209 3283 37646 13176 9138
1674062,None
1674132,329
1674182,31927 27845 40706 24852 42265 21903 26620
1674207,23693 24852 6347 44142 43891
1674261,49683 45603 24852
1674307,45683 14477
1674356,15780 27086
1674379,24852
1674397,24852 32170
1674417,22024 35271
1674419,4485 4920 13646 13176
1674447,5077
1674456,47156 47209 42958
1674506,None
1674571,40723 1559 42265 24489 10163 27966 26309 10322 18926 47087
1674574,21903 34448 24852 18838 1695 36011 45106 25138 27845 47209 11512
1674679,29794
1674722,47626 31459 24852 27966 32578
1674793,19006 41549 25753 17600 5438 16254
1674802,45066 44820 47156
1674862,45 40545 14945 44142 21616 40593 24852
1674916,46990 21137 40174
1674935,None
1674980,19660
1675001,34343 13176
1675012,14467 21137 17600 36550 47357 29470 39719 41290 45013 20955 13806
1675033,22035 2078 47209 43122 14979 21137 12962 31915 33969 36082 31015 22825 17200 4920 27966 9534 18243 44359 15712 42342 3952 16759 13176 46979 32655 21903 37807 7090 32691 24535 31720 39928
1675068,24852 28204 25340
1675109,11712 43352 4605
1675117,36865 47626 2078 42536 48230 25249 39121 20723 20754 46880 25931 22864 17758 33647 23452 27086 24024 3583
1675310,30489 46676 25466
1675495,45066 5194 31853 14996 25753 46270 6336 27454 32578 8518 27521 22963 24024 8174
1675622,38273 40706 24852 13870 25931 42828 47209 26620
1675629,None
1675692,35221 20119 22556 17191 21709 44632 31964 14947 26620
1675747,24852 17122
1675952,14897 35921 16489 2225 21240 27429 33632 2982 26587
1675967,24852 17872 33754
1676010,23106 18523 33754
1676050,None
1676089,7515
1676113,35221 30489 8859 21405 18594 13870 44479 36550 28745 21709 23644 26209 16616 9194 24184
1676126,3397
1676258,None
1676298,19348 39876
1676321,27086
1676322,None
